"","The.Party.Affiliation","Speaker","p_bt","p_fc","p_ht","p_mt","p_pfic","X","ID","Label","Statement","Subject.s.","Speaker.Job.Title","State.Info","Barely.True.Counts","False.Counts","Half.True.Counts","Mostly.True.Counts","Pants.on.Fire.Counts","Venue.Location","Ts"
"131","democrat","barack-obama",578,569,901,988,179,2810,2810,"half-true","A bill from U.S. Rep. Ted Yohoattempts to restrict the administrations ability to conduct national security and criminal background checks on undocumented immigrants.","immigration,terrorism","President","Illinois",70,71,160,163,9,"a statement of policy from the Executive Office of the President",473
"132","democrat","barack-obama",578,569,901,988,179,2840,2840,"true","For the first time in nearly two decades, we produce more oil here in the United States than we buy from the rest of the world.","economy,energy,trade","President","Illinois",70,71,160,163,9,"a speech at North Carolina State University",473
"133","democrat","barack-obama",578,569,901,988,179,2844,2844,"mostly-true","We've heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973.","energy","President","Illinois",70,71,160,163,9,"a speech in Dayton, Ohio",473
"134","democrat","barack-obama",578,569,901,988,179,2862,2862,"true","Two years ago...I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them [subprime lending] is something we have to deal with.","economy","President","Illinois",70,71,160,163,9,"a debate in Nashville, Tenn.",473
"135","democrat","barack-obama",578,569,901,988,179,2891,2891,"half-true","For people with insurance, the only impact of the health care law is that their insurance is stronger, better and more secure than it was before. Full stop. Thats it. They dont have to worry about anything else.","health-care","President","Illinois",70,71,160,163,9,"a White House news conference",473
"136","democrat","barack-obama",578,569,901,988,179,2910,2910,"false","On fundraising for super PACs","candidates-biography,elections","President","Illinois",70,71,160,163,9,"a campaign blog post",473
"137","democrat","barack-obama",578,569,901,988,179,2913,2913,"mostly-true","The Nordic countries are some of the few countries that meet development aid goals.","foreign-policy","President","Illinois",70,71,160,163,9,"a press conference",473
"138","democrat","barack-obama",578,569,901,988,179,2922,2922,"false","As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.","health-care","President","Illinois",70,71,160,163,9,"Austin, Texas",473
"139","democrat","barack-obama",578,569,901,988,179,2952,2952,"mostly-true","The minimum wage is lower right now than it was when Ronald Reagan took office.","economy,history,workers","President","Illinois",70,71,160,163,9,"a speech in Galesburg, Ill.",473
"140","democrat","barack-obama",578,569,901,988,179,2955,2955,"mostly-true","After they bought GST Steel, Mitt Romney and his partners loaded it with debt, closed the Kansas City plant and walked away with a healthy profit, leaving hundreds of employees out of work with their pensions in jeopardy.","candidates-biography,message-machine-2012","President","Illinois",70,71,160,163,9,"a TV ad",473
"141","democrat","barack-obama",578,569,901,988,179,2961,2961,"mostly-true","Because of Barack Obama 32 million new people will have healthcare.","health-care,message-machine-2012","President","Illinois",70,71,160,163,9,"a campaign ad",473
"142","democrat","barack-obama",578,569,901,988,179,2986,2986,"true","During Lyndon B. Johnsons first 20 years in Congress, he opposed every civil rights measure that came up for a vote.","civil-rights,history","President","Illinois",70,71,160,163,9,"speech at the Lyndon B. Johnson Library",473
"143","democrat","barack-obama",578,569,901,988,179,2993,2993,"barely-true","I argued for years that we need to move from a 'Musharraf policy' to a 'Pakistan policy.'","foreign-policy","President","Illinois",70,71,160,163,9,"in a speech in Orlando, Fla.",473
"144","democrat","barack-obama",578,569,901,988,179,3007,3007,"true","Some Republicans who voted against the stimulus ""have been all too happy to claim credit for Recovery Act projects and the jobs those projects have produced. They come to the ribbon cuttings.""","economy,federal-budget,stimulus","President","Illinois",70,71,160,163,9,"a town meeting in New Hampshire",473
"145","democrat","barack-obama",578,569,901,988,179,3048,3048,"false","On the use of presidentially appointed commissions.","energy,federal-budget,government-efficiency,nuclear,oil-spill,science","President","Illinois",70,71,160,163,9,"a campaign speech in Grand Junction, Colo.",473
"146","democrat","barack-obama",578,569,901,988,179,3056,3056,"false","Mitt Romney says the Arizona immigration law should be a model for the nation.","immigration","President","Illinois",70,71,160,163,9,"a speech in San Antonio.",473
"147","democrat","barack-obama",578,569,901,988,179,3059,3059,"half-true","Stabilizing the recent financial crisis will cost less than 1 percent of GDP, which is less than the 2.5 percent to fix the savings and loan crisis of the 1980s.","bankruptcy,economy,federal-budget,financial-regulation,job-accomplishments,market-regulation","President","Illinois",70,71,160,163,9,"an interview on Comedy Central's ""Daily Show with Jon Stewart""",473
"148","democrat","barack-obama",578,569,901,988,179,3067,3067,"half-true","(After the auto bailout) General Motors is back on top as the worlds No. 1 automaker.","economy,jobs","President","Illinois",70,71,160,163,9,"the State of the Union address",473
"149","democrat","barack-obama",578,569,901,988,179,3082,3082,"half-true","By the end of this decade, the interest we owe on our debt could rise to nearly $1 trillion.","deficit,federal-budget","President","Illinois",70,71,160,163,9,"a speech",473
"150","democrat","barack-obama",578,569,901,988,179,3100,3100,"half-true","The Arab Spring drove up gas prices.","economy,energy,foreign-policy","President","Illinois",70,71,160,163,9,"a press conference at the White House",473
"151","democrat","barack-obama",578,569,901,988,179,3101,3101,"mostly-true","The Republican budget plan says that 10 years from now, if youre a 65-year-old whos eligible for Medicare, you should have to pay nearly $6,400 more than you would today.","medicare","President","Illinois",70,71,160,163,9,"a speech at George Washington University",473
"152","democrat","barack-obama",578,569,901,988,179,3111,3111,"mostly-true","A wide majority of NRA households ... supported this legislation on gun background checks.","guns","President","Illinois",70,71,160,163,9,"remarks in the White House Rose Garden",473
"153","democrat","barack-obama",578,569,901,988,179,3118,3118,"half-true","The Republican leader of the Senate said his main goal after this election is simply to win the next one.","bipartisanship,economy","President","Illinois",70,71,160,163,9,"his weekly address",473
"154","democrat","barack-obama",578,569,901,988,179,3137,3137,"false","Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.","deficit,federal-budget,obama-birth-certificate","President","Illinois",70,71,160,163,9,"a press conference",473
"155","democrat","barack-obama",578,569,901,988,179,3156,3156,"half-true","The health care bill cuts the deficit by over $1 trillion dollars.","federal-budget,health-care","President","Illinois",70,71,160,163,9,"an appearance on Comedy Central's ""The Daily Show""",473
"156","democrat","barack-obama",578,569,901,988,179,3204,3204,"half-true","If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place.","energy","President","Illinois",70,71,160,163,9,"an appearance on NBC's Meet the Press.",473
"157","democrat","barack-obama",578,569,901,988,179,3227,3227,"half-true","Health care reform plans being consided in Congress ""will finally reduce the costs of health care.""","health-care","President","Illinois",70,71,160,163,9,"remarks at the White House",473
"158","democrat","barack-obama",578,569,901,988,179,3236,3236,"false","Says his comment about extremists being a JV team wasnt specifically referring to Islamic State.","foreign-policy,terrorism","President","Illinois",70,71,160,163,9,"an interview on ""Meet the Press.""",473
"159","democrat","barack-obama",578,569,901,988,179,3255,3255,"mostly-true","The United States is the only advanced country on Earth that doesnt guarantee paid maternity leave to our workers.","jobs,women,workers","President","Illinois",70,71,160,163,9,"the State of the Union address",473
"160","democrat","barack-obama",578,569,901,988,179,3261,3261,"half-true","Says he lived up to a 2008 promise when he closed corporate tax loopholes that were sending profits overseas.","corporations,economy,job-accomplishments,message-machine-2012,taxes","President","Illinois",70,71,160,163,9,"a web video advertisement",473
"161","democrat","barack-obama",578,569,901,988,179,3266,3266,"half-true","Obama says hes put forward a specific $4 trillion deficit reduction plan.","debates,deficit,taxes","President","Illinois",70,71,160,163,9,"the first presidential debate",473
"162","democrat","barack-obama",578,569,901,988,179,3271,3271,"true","Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu.","health-care","President","Illinois",70,71,160,163,9,"a press conference",473
"163","democrat","barack-obama",578,569,901,988,179,3305,3305,"half-true","Before we even passed health care, 4 millions kids got health insurance that didnt have it before, through the Childrens Health Insurance Program.","families,health-care","President","Illinois",70,71,160,163,9,"an interview on ""The Daily Show.""",473
"164","democrat","barack-obama",578,569,901,988,179,3308,3308,"barely-true","Last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests including foreign corporations to spend without limit in our elections.","corporations,supreme-court","President","Illinois",70,71,160,163,9,"the State of the Union address",473
